date,0
2015-01-05,-0.01586456731072003
2015-01-06,-0.016649928799418123
2015-01-07,0.004973074639152253
2015-01-08,0.018810808742262486
2015-01-09,-0.012268524421495397
2015-01-12,-0.006708607729679988
2015-01-13,-0.0014664302304137622
2015-01-14,-0.012478822808872664
2015-01-15,-0.01305696140382584
2015-01-16,0.01242431347764783
2015-01-20,0.002418635357848753
2015-01-21,-0.0009946079568334265
2015-01-22,0.019139937492549663
2015-01-23,-0.005827945949936936
2015-01-26,-0.0007681294104616709
2015-01-27,-0.03640209539117037
2015-01-28,-0.02447541104623463
2015-01-29,0.01322134547230186
2015-01-30,-0.021373790434367546
2015-02-02,0.01626699871291698
2015-02-03,0.0126942362941595
2015-02-04,-0.0036888121642262572
2015-02-05,0.011544210262766585
2015-02-06,0.0017576709484507513
2015-02-09,-0.001008871215434498
2015-02-10,0.005994739595459042
2015-02-11,-0.0004383591073544024
2015-02-12,0.011677552086248821
2015-02-13,0.007178801624997233
2015-02-17,-0.0008454754587464419
2015-02-18,-0.00027711238765057433
2015-02-19,-0.006181181355761761
2015-02-20,0.005447770105380695
2015-02-23,0.0009354938139712887
2015-02-24,0.008359522830204413
2015-02-25,0.0057515017596198315
2015-02-26,0.001127225839440138
2015-02-27,-0.0015330349191019221
2015-03-02,0.004146620447158189
2015-03-03,-0.005734442740304269
2015-03-04,-0.004965567858591535
2015-03-05,0.002184984199109591
2015-03-06,-0.018517561412422945
2015-03-09,0.008860554246455765
2015-03-10,-0.020290594361276865
2015-03-11,0.0006087905514483294
2015-03-12,0.0032068686102087185
2015-03-13,-0.003648320367227287
2015-03-16,0.013949886583915272
2015-03-17,-0.0036574776981903867
2015-03-18,0.011370139978799154
2015-03-19,-0.007618525046902774
2015-03-20,0.01053312479262758
2015-03-23,-0.0015723907729555953
2015-03-24,-0.007250351500133312
2015-03-25,-0.018178779442740156
2015-03-26,-0.0054950756890345676
2015-03-27,-0.00032221582176000796
2015-03-30,0.009718309390511493
2015-03-31,-0.00886251239527061
2015-04-01,-0.0007384807333683796
2015-04-02,0.0010775038838528872
2015-04-06,0.011836577289601025
2015-04-07,-0.00206468721180858
2015-04-08,0.0012126532539975254
2015-04-09,0.009641616926383323
2015-04-10,0.030780547637567268
2015-04-13,-0.005737755840400427
2015-04-14,0.004662577119431882
2015-04-15,0.005568038191266028
2015-04-16,-0.0037881372790771195
2015-04-17,-0.010211199319414166
2015-04-20,0.00826078937709579
2015-04-21,-0.008317153665709648
2015-04-22,0.007333596235912565
2015-04-23,-0.0054876263377656165
2015-04-24,0.025023283907213784
2015-04-27,-0.0006910414957296551
2015-04-28,0.00921385721837581
2015-04-29,0.0008144188596665991
2015-04-30,-0.004633495338464966
2015-05-01,0.006036137516692408
2015-05-04,0.0020508176467137484
2015-05-05,-0.008632686277392498
2015-05-06,-0.008787324020865322
2015-05-07,0.006060090764181625
2015-05-08,0.014785851501422143
2015-05-11,-0.008293373518199892
2015-05-12,-0.00042441694318579026
2015-05-13,0.0029470269250535808
2015-05-14,0.012336858177870336
2015-05-15,-0.0026117992874795937
2015-05-18,-1.5624214649012647e-05
2015-05-19,0.0006264383218247127
2015-05-20,-0.00040901301603846196
2015-05-21,0.00030474432016952546
2015-05-22,-0.005207548829640696
2015-05-26,-0.008413582222315669
2015-05-27,0.009077561577251314
2015-05-28,-0.0010453227594960368
2015-05-29,-0.01091427635030598
2015-06-01,0.004672828875110058
2015-06-02,-0.0023925715226384148
2015-06-03,0.004095155232303055
2015-06-04,-0.007758140372297273
2015-06-05,0.0008937445247162723
2015-06-08,-0.003740792859868919
2015-06-09,0.005300846688570976
2015-06-10,0.014048566997660272
2015-06-11,-0.0014539558446008405
2015-06-12,-0.006305810580383292
2015-06-15,-0.007664619139330087
2015-06-16,0.006576964776657868
2015-06-17,0.003479246058692903
2015-06-18,0.009653802000470724
2015-06-19,-0.007915535013736485
2015-06-22,0.005309099603759249
2015-06-23,0.0002678039715378888
2015-06-24,-0.007622864421837933
2015-06-25,-0.003652936726007888
2015-06-26,-0.0007384902660831083
2015-06-29,-0.018628057868178283
2015-06-30,-6.851247877301403e-05
2015-07-01,0.00839004287341566
2015-07-02,-0.0004892650062855997
2015-07-06,-0.004772075843182594
2015-07-07,0.004261034671340896
2015-07-08,-0.013176980907408459
2015-07-09,0.00441714168072968
2015-07-10,0.007360905504018689
2015-07-13,0.013957643962409061
2015-07-14,0.006118466172207404
2015-07-15,0.002677080966027534
2015-07-16,0.009231817750556648
2015-07-17,0.00019462922781646186
2015-07-20,0.0007195991955521175
2015-07-21,-0.003034079426645131
2015-07-22,-0.010153418266925923
2015-07-23,-0.0023161219782537046
2015-07-24,-0.00966775881892512
2015-07-27,-0.005530478569976682
2015-07-28,0.0023498019157939254
2015-07-29,0.011255678118763879
2015-07-30,-0.00779988309168006
2015-07-31,-0.0052270474621778085
2015-08-03,-0.0025920357613382905
2015-08-04,0.002329884923215314
2015-08-05,0.002665756000624131
2015-08-06,-0.007559580504437696
2015-08-07,-0.003252331845921025
2015-08-10,0.013584799416024529
2015-08-11,-0.012827859792884089
2015-08-12,0.000166370379901859
2015-08-13,-0.00157395503468985
2015-08-14,0.004986118747552892
2015-08-17,0.0033135899126132684
2015-08-18,-0.0024093277427513493
2015-08-19,-0.01234762239120088
2015-08-20,-0.017189630802277478
2015-08-21,-0.03600910671033239
2015-08-24,-0.037952428497288554
2015-08-25,-0.017555917831220597
2015-08-26,0.04336801687494629
2015-08-27,0.025662115708790567
2015-08-28,-0.0006310869505884997
